Age,Location,Audio File,Mfcc File,Word,Annotation
10-12 years,Rajasthan,./All/5223/HI_S2_W_4.mp3,mfcc_files/./All/5223/HI_S2_W_4.csv,man,Correct
10-12 years,Rajasthan,./All/4947/HI_S4_W_4.mp3,mfcc_files/./All/4947/HI_S4_W_4.csv,man,Correct
10-12 years,Uttar Pradesh,./All/3436/HI_S4_W_4.mp3,mfcc_files/./All/3436/HI_S4_W_4.csv,man,Correct
7-10 years,Rajasthan,./All/4088/HI_S2_W_4.mp3,mfcc_files/./All/4088/HI_S2_W_4.csv,man,Correct
12-15 years,Maharashtra,./All/626/MR_S2_W_4.mp3,mfcc_files/./All/626/MR_S2_W_4.csv,man,Correct
10-12 years,Rajasthan,./All/3545/HI_S2_W_4.mp3,mfcc_files/./All/3545/HI_S2_W_4.csv,man,Correct
10-12 years,Uttar Pradesh,./All/2282/HI_S4_W_4.mp3,mfcc_files/./All/2282/HI_S4_W_4.csv,man,Correct
5-7 years,Uttar Pradesh,./All/2401/HI_S2_W_4.mp3,mfcc_files/./All/2401/HI_S2_W_4.csv,man,Correct
7-10 years,Rajasthan,./All/3945/HI_S4_W_4.mp3,mfcc_files/./All/3945/HI_S4_W_4.csv,man,Correct
15-18years,Uttar Pradesh,./All/1899/HI_S2_W_4.mp3,mfcc_files/./All/1899/HI_S2_W_4.csv,man,Correct
12-15 years,Rajasthan,./All/4302/HI_S2_W_4.mp3,mfcc_files/./All/4302/HI_S2_W_4.csv,man,Correct
10-12 years,Uttar Pradesh,./All/2722/HI_S4_W_4.mp3,mfcc_files/./All/2722/HI_S4_W_4.csv,man,Correct
5-7 years,Maharashtra,./All/487/MR_S2_W_4.mp3,mfcc_files/./All/487/MR_S2_W_4.csv,man,Correct
12-15 years,Uttar Pradesh,./All/1530/HI_S2_W_4.mp3,mfcc_files/./All/1530/HI_S2_W_4.csv,man,Correct
12-15 years,Rajasthan,./All/3970/HI_S2_W_4.mp3,mfcc_files/./All/3970/HI_S2_W_4.csv,man,Correct
12-15 years,Rajasthan,./All/4039/HI_S4_W_4.mp3,mfcc_files/./All/4039/HI_S4_W_4.csv,man,Correct
7-10 years,Rajasthan,./All/4709/HI_S4_W_4.mp3,mfcc_files/./All/4709/HI_S4_W_4.csv,man,Correct
7-10 years,Rajasthan,./All/4232/HI_S2_W_4.mp3,mfcc_files/./All/4232/HI_S2_W_4.csv,man,Correct
12-15 years,Rajasthan,./All/5111/HI_S4_W_4.mp3,mfcc_files/./All/5111/HI_S4_W_4.csv,man,Correct
10-12 years,Rajasthan,./All/3813/HI_S4_W_4.mp3,mfcc_files/./All/3813/HI_S4_W_4.csv,man,Correct
12-15 years,Rajasthan,./All/3535/HI_S2_W_4.mp3,mfcc_files/./All/3535/HI_S2_W_4.csv,man,Correct
12-15 years,Rajasthan,./All/4337/HI_S2_W_4.mp3,mfcc_files/./All/4337/HI_S2_W_4.csv,man,Correct
10-12 years,Uttar Pradesh,./All/2732/HI_S4_W_4.mp3,mfcc_files/./All/2732/HI_S4_W_4.csv,man,Correct
12-15 years,Maharashtra,./All/1221/MR_S2_W_4.mp3,mfcc_files/./All/1221/MR_S2_W_4.csv,man,Correct
12-15 years,Uttar Pradesh,./All/2089/HI_S4_W_4.mp3,mfcc_files/./All/2089/HI_S4_W_4.csv,man,Correct
7-10 years,Rajasthan,./All/3715/HI_S2_W_4.mp3,mfcc_files/./All/3715/HI_S2_W_4.csv,man,Correct
10-12 years,Rajasthan,./All/5221/HI_S4_W_4.mp3,mfcc_files/./All/5221/HI_S4_W_4.csv,man,Correct
7-10 years,Rajasthan,./All/4243/HI_S1_W_1.mp3,mfcc_files/./All/4243/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2018/HI_S1_W_1.mp3,mfcc_files/./All/2018/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4532/HI_S1_W_1.mp3,mfcc_files/./All/4532/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4233/HI_S1_W_1.mp3,mfcc_files/./All/4233/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2247/HI_S1_W_1.mp3,mfcc_files/./All/2247/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4348/HI_S1_W_1.mp3,mfcc_files/./All/4348/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2653/HI_S1_W_1.mp3,mfcc_files/./All/2653/HI_S1_W_1.csv,red,Correct
5-7 years,Maharashtra,./All/1279/MR_S1_W_1.mp3,mfcc_files/./All/1279/MR_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/5059/HI_S1_W_1.mp3,mfcc_files/./All/5059/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4754/HI_S1_W_1.mp3,mfcc_files/./All/4754/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/516/MR_S1_W_1.mp3,mfcc_files/./All/516/MR_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/422/MR_S1_W_1.mp3,mfcc_files/./All/422/MR_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/1225/MR_S1_W_1.mp3,mfcc_files/./All/1225/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3243/HI_S1_W_1.mp3,mfcc_files/./All/3243/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4939/HI_S1_W_1.mp3,mfcc_files/./All/4939/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1523/HI_S1_W_1.mp3,mfcc_files/./All/1523/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/3731/HI_S1_W_1.mp3,mfcc_files/./All/3731/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3352/HI_S1_W_1.mp3,mfcc_files/./All/3352/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/12/MR_S1_W_1.mp3,mfcc_files/./All/12/MR_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/3678/HI_S1_W_1.mp3,mfcc_files/./All/3678/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4783/HI_S1_W_1.mp3,mfcc_files/./All/4783/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/827/MR_S1_W_1.mp3,mfcc_files/./All/827/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2913/HI_S1_W_1.mp3,mfcc_files/./All/2913/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3157/HI_S1_W_1.mp3,mfcc_files/./All/3157/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2770/HI_S1_W_1.mp3,mfcc_files/./All/2770/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4893/HI_S1_W_1.mp3,mfcc_files/./All/4893/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3084/HI_S1_W_1.mp3,mfcc_files/./All/3084/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/938/MR_S1_W_1.mp3,mfcc_files/./All/938/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3324/HI_S1_W_1.mp3,mfcc_files/./All/3324/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4898/HI_S1_W_1.mp3,mfcc_files/./All/4898/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2982/HI_S1_W_1.mp3,mfcc_files/./All/2982/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/82/MR_S1_W_1.mp3,mfcc_files/./All/82/MR_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2595/HI_S1_W_1.mp3,mfcc_files/./All/2595/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2511/HI_S1_W_1.mp3,mfcc_files/./All/2511/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/1256/MR_S1_W_1.mp3,mfcc_files/./All/1256/MR_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4563/HI_S1_W_1.mp3,mfcc_files/./All/4563/HI_S1_W_1.csv,red,Correct
7-10 years,Maharashtra,./All/1274/MR_S1_W_1.mp3,mfcc_files/./All/1274/MR_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4239/HI_S1_W_1.mp3,mfcc_files/./All/4239/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4959/HI_S1_W_1.mp3,mfcc_files/./All/4959/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4363/HI_S1_W_1.mp3,mfcc_files/./All/4363/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/630/MR_S1_W_1.mp3,mfcc_files/./All/630/MR_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/550/MR_S1_W_1.mp3,mfcc_files/./All/550/MR_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/1960/HI_S1_W_1.mp3,mfcc_files/./All/1960/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/3261/HI_S1_W_1.mp3,mfcc_files/./All/3261/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/530/MR_S1_W_1.mp3,mfcc_files/./All/530/MR_S1_W_1.csv,red,Correct
7-10 years,Maharashtra,./All/1052/MR_S1_W_1.mp3,mfcc_files/./All/1052/MR_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4038/HI_S1_W_1.mp3,mfcc_files/./All/4038/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2589/HI_S1_W_1.mp3,mfcc_files/./All/2589/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4814/HI_S1_W_1.mp3,mfcc_files/./All/4814/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4857/HI_S1_W_1.mp3,mfcc_files/./All/4857/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2007/HI_S1_W_1.mp3,mfcc_files/./All/2007/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/598/MR_S1_W_1.mp3,mfcc_files/./All/598/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2650/HI_S1_W_1.mp3,mfcc_files/./All/2650/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2946/HI_S1_W_1.mp3,mfcc_files/./All/2946/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2421/HI_S1_W_1.mp3,mfcc_files/./All/2421/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/5052/HI_S1_W_1.mp3,mfcc_files/./All/5052/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2104/HI_S1_W_1.mp3,mfcc_files/./All/2104/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4361/HI_S1_W_1.mp3,mfcc_files/./All/4361/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/3554/HI_S1_W_1.mp3,mfcc_files/./All/3554/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4298/HI_S1_W_1.mp3,mfcc_files/./All/4298/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2443/HI_S1_W_1.mp3,mfcc_files/./All/2443/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1384/HI_S1_W_1.mp3,mfcc_files/./All/1384/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4242/HI_S1_W_1.mp3,mfcc_files/./All/4242/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/2344/HI_S1_W_1.mp3,mfcc_files/./All/2344/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/688/MR_S1_W_1.mp3,mfcc_files/./All/688/MR_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4793/HI_S1_W_1.mp3,mfcc_files/./All/4793/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2078/HI_S1_W_1.mp3,mfcc_files/./All/2078/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/1123/MR_S1_W_1.mp3,mfcc_files/./All/1123/MR_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/848/MR_S1_W_1.mp3,mfcc_files/./All/848/MR_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4778/HI_S1_W_1.mp3,mfcc_files/./All/4778/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1854/HI_S1_W_1.mp3,mfcc_files/./All/1854/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/834/MR_S1_W_1.mp3,mfcc_files/./All/834/MR_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4408/HI_S1_W_1.mp3,mfcc_files/./All/4408/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/542/MR_S1_W_1.mp3,mfcc_files/./All/542/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1888/HI_S1_W_1.mp3,mfcc_files/./All/1888/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/1733/HI_S1_W_1.mp3,mfcc_files/./All/1733/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4636/HI_S1_W_1.mp3,mfcc_files/./All/4636/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/3072/HI_S1_W_1.mp3,mfcc_files/./All/3072/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/1447/HI_S1_W_1.mp3,mfcc_files/./All/1447/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2255/HI_S1_W_1.mp3,mfcc_files/./All/2255/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2790/HI_S1_W_1.mp3,mfcc_files/./All/2790/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/5278/HI_S1_W_1.mp3,mfcc_files/./All/5278/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/390/MR_S1_W_1.mp3,mfcc_files/./All/390/MR_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/1193/MR_S1_W_1.mp3,mfcc_files/./All/1193/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1402/HI_S1_W_1.mp3,mfcc_files/./All/1402/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/321/MR_S1_W_1.mp3,mfcc_files/./All/321/MR_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/610/MR_S1_W_1.mp3,mfcc_files/./All/610/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2399/HI_S1_W_1.mp3,mfcc_files/./All/2399/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4189/HI_S1_W_1.mp3,mfcc_files/./All/4189/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2263/HI_S1_W_1.mp3,mfcc_files/./All/2263/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/1980/HI_S1_W_1.mp3,mfcc_files/./All/1980/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4341/HI_S1_W_1.mp3,mfcc_files/./All/4341/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4654/HI_S1_W_1.mp3,mfcc_files/./All/4654/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2580/HI_S1_W_1.mp3,mfcc_files/./All/2580/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/3753/HI_S1_W_1.mp3,mfcc_files/./All/3753/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/3616/HI_S1_W_1.mp3,mfcc_files/./All/3616/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2519/HI_S1_W_1.mp3,mfcc_files/./All/2519/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/110/MR_S1_W_1.mp3,mfcc_files/./All/110/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2346/HI_S1_W_1.mp3,mfcc_files/./All/2346/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/1246/MR_S1_W_1.mp3,mfcc_files/./All/1246/MR_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/602/MR_S1_W_1.mp3,mfcc_files/./All/602/MR_S1_W_1.csv,red,Correct
5-7 years,Maharashtra,./All/1336/MR_S1_W_1.mp3,mfcc_files/./All/1336/MR_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2910/HI_S1_W_1.mp3,mfcc_files/./All/2910/HI_S1_W_1.csv,red,Correct
15-18years,Rajasthan,./All/4790/HI_S1_W_1.mp3,mfcc_files/./All/4790/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/1614/HI_S1_W_1.mp3,mfcc_files/./All/1614/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4906/HI_S1_W_1.mp3,mfcc_files/./All/4906/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4979/HI_S1_W_1.mp3,mfcc_files/./All/4979/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/3121/HI_S1_W_1.mp3,mfcc_files/./All/3121/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/3480/HI_S1_W_1.mp3,mfcc_files/./All/3480/HI_S1_W_1.csv,red,Correct
15-18years,Rajasthan,./All/3847/HI_S1_W_1.mp3,mfcc_files/./All/3847/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4509/HI_S1_W_1.mp3,mfcc_files/./All/4509/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/1199/MR_S1_W_1.mp3,mfcc_files/./All/1199/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1566/HI_S1_W_1.mp3,mfcc_files/./All/1566/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/3252/HI_S1_W_1.mp3,mfcc_files/./All/3252/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1675/HI_S1_W_1.mp3,mfcc_files/./All/1675/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/3869/HI_S1_W_1.mp3,mfcc_files/./All/3869/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2069/HI_S1_W_1.mp3,mfcc_files/./All/2069/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/2035/HI_S1_W_1.mp3,mfcc_files/./All/2035/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/1778/HI_S1_W_1.mp3,mfcc_files/./All/1778/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/3132/HI_S1_W_1.mp3,mfcc_files/./All/3132/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3276/HI_S1_W_1.mp3,mfcc_files/./All/3276/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/3190/HI_S1_W_1.mp3,mfcc_files/./All/3190/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/3338/HI_S1_W_1.mp3,mfcc_files/./All/3338/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/120/MR_S1_W_1.mp3,mfcc_files/./All/120/MR_S1_W_1.csv,red,Correct
5-7 years,Uttar Pradesh,./All/2396/HI_S1_W_1.mp3,mfcc_files/./All/2396/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/1322/MR_S1_W_1.mp3,mfcc_files/./All/1322/MR_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4349/HI_S1_W_1.mp3,mfcc_files/./All/4349/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/1772/HI_S1_W_1.mp3,mfcc_files/./All/1772/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4721/HI_S1_W_1.mp3,mfcc_files/./All/4721/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4104/HI_S1_W_1.mp3,mfcc_files/./All/4104/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1559/HI_S1_W_1.mp3,mfcc_files/./All/1559/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1971/HI_S1_W_1.mp3,mfcc_files/./All/1971/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2238/HI_S1_W_1.mp3,mfcc_files/./All/2238/HI_S1_W_1.csv,red,Correct
7-10 years,Maharashtra,./All/1080/MR_S1_W_1.mp3,mfcc_files/./All/1080/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3174/HI_S1_W_1.mp3,mfcc_files/./All/3174/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4258/HI_S1_W_1.mp3,mfcc_files/./All/4258/HI_S1_W_1.csv,red,Correct
7-10 years,Maharashtra,./All/578/MR_S1_W_1.mp3,mfcc_files/./All/578/MR_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/5206/HI_S1_W_1.mp3,mfcc_files/./All/5206/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3279/HI_S1_W_1.mp3,mfcc_files/./All/3279/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4352/HI_S1_W_1.mp3,mfcc_files/./All/4352/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/1698/HI_S1_W_1.mp3,mfcc_files/./All/1698/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2418/HI_S1_W_1.mp3,mfcc_files/./All/2418/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2919/HI_S1_W_1.mp3,mfcc_files/./All/2919/HI_S1_W_1.csv,red,Correct
7-10 years,Maharashtra,./All/743/MR_S1_W_1.mp3,mfcc_files/./All/743/MR_S1_W_1.csv,red,Correct
5-7 years,Rajasthan,./All/3887/HI_S1_W_1.mp3,mfcc_files/./All/3887/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4451/HI_S1_W_1.mp3,mfcc_files/./All/4451/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/87/MR_S1_W_1.mp3,mfcc_files/./All/87/MR_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4647/HI_S1_W_1.mp3,mfcc_files/./All/4647/HI_S1_W_1.csv,red,Correct
7-10 years,Maharashtra,./All/715/MR_S1_W_1.mp3,mfcc_files/./All/715/MR_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/738/MR_S1_W_1.mp3,mfcc_files/./All/738/MR_S1_W_1.csv,red,Correct
5-7 years,Rajasthan,./All/4141/HI_S1_W_1.mp3,mfcc_files/./All/4141/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/894/MR_S1_W_1.mp3,mfcc_files/./All/894/MR_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/3817/HI_S1_W_1.mp3,mfcc_files/./All/3817/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/4938/HI_S1_W_1.mp3,mfcc_files/./All/4938/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/149/MR_S1_W_1.mp3,mfcc_files/./All/149/MR_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2477/HI_S1_W_1.mp3,mfcc_files/./All/2477/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/3258/HI_S1_W_1.mp3,mfcc_files/./All/3258/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4629/HI_S1_W_1.mp3,mfcc_files/./All/4629/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3083/HI_S1_W_1.mp3,mfcc_files/./All/3083/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2590/HI_S1_W_1.mp3,mfcc_files/./All/2590/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2261/HI_S1_W_1.mp3,mfcc_files/./All/2261/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2093/HI_S1_W_1.mp3,mfcc_files/./All/2093/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4410/HI_S1_W_1.mp3,mfcc_files/./All/4410/HI_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/4525/HI_S1_W_1.mp3,mfcc_files/./All/4525/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/1958/HI_S1_W_1.mp3,mfcc_files/./All/1958/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/7/MR_S1_W_1.mp3,mfcc_files/./All/7/MR_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/1088/MR_S1_W_1.mp3,mfcc_files/./All/1088/MR_S1_W_1.csv,red,Correct
7-10 years,Rajasthan,./All/3774/HI_S1_W_1.mp3,mfcc_files/./All/3774/HI_S1_W_1.csv,red,Correct
12-15 years,Maharashtra,./All/590/MR_S1_W_1.mp3,mfcc_files/./All/590/MR_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/3319/HI_S1_W_1.mp3,mfcc_files/./All/3319/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/194/MR_S1_W_1.mp3,mfcc_files/./All/194/MR_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/5216/HI_S1_W_1.mp3,mfcc_files/./All/5216/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/1779/HI_S1_W_1.mp3,mfcc_files/./All/1779/HI_S1_W_1.csv,red,Correct
10-12 years,Rajasthan,./All/5120/HI_S1_W_1.mp3,mfcc_files/./All/5120/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2879/HI_S1_W_1.mp3,mfcc_files/./All/2879/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2164/HI_S1_W_1.mp3,mfcc_files/./All/2164/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/2180/HI_S1_W_1.mp3,mfcc_files/./All/2180/HI_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/4506/HI_S1_W_1.mp3,mfcc_files/./All/4506/HI_S1_W_1.csv,red,Correct
10-12 years,Uttar Pradesh,./All/1518/HI_S1_W_1.mp3,mfcc_files/./All/1518/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2571/HI_S1_W_1.mp3,mfcc_files/./All/2571/HI_S1_W_1.csv,red,Correct
10-12 years,Maharashtra,./All/1216/MR_S1_W_1.mp3,mfcc_files/./All/1216/MR_S1_W_1.csv,red,Correct
12-15 years,Rajasthan,./All/5087/HI_S1_W_1.mp3,mfcc_files/./All/5087/HI_S1_W_1.csv,red,Correct
12-15 years,Uttar Pradesh,./All/2146/HI_S1_W_1.mp3,mfcc_files/./All/2146/HI_S1_W_1.csv,red,Correct
7-10 years,Uttar Pradesh,./All/2221/HI_S1_W_1.mp3,mfcc_files/./All/2221/HI_S1_W_1.csv,red,Correct
